"title_vec"	"p_value"	"TransmissionRate"	"adj_p_value"	"p_value_sq"	"adj_p_value_sq"	"TotalKernelFull"	"TotalKernelEnds"
"Z2x233A-3_m3.xml"	0.466671273376156	0.431578947368421	0.89196208773591	0.771607169927058	0.94153957186032	95	84
"X400x3-6m1_inference.xml"	0.468786892702112	0.448019801980198	0.89196208773591	0.603913219762297	0.840227088364935	404	367
"Y2x14-2_inference.xml"	0.47948542579688	0.533980582524272	0.90288096373427	0.55126590216135	0.82634897719124	206	187
"Z2x233A-3_m1_inference.xml"	0.479655511983831	0.36426116838488	0.90288096373427	0.104154947798079	0.45826679223911	291	269
"X400x571A-2m1_inference.xml"	0.482955126483901	0.442477876106195	0.904256407033686	0.395032481302455	0.709446088869716	339	315
"A102x29-8_inference.xml"	0.487333872572255	0.431818181818182	0.907627106589596	0.185873738710886	0.550688802385046	308	290
"Y1x284B-3_inference.xml"	0.494048188433067	0.299363057324841	0.91528927541284	0.206595415000989	0.56418224508694	157	148
"Y2x23-2.xml"	0.497996650513044	0.398713826366559	0.917773931835557	0.725806070035868	0.917245706772604	311	278
"Z1x203B-4_inference.xml"	0.509346425157247	0.273291925465839	0.919877525590152	0.80572625700525	0.959839679501358	322	294
"Y1x285A-4.xml"	0.516114013634114	0.28755364806867	0.919877525590152	0.634492158896326	0.862321389696937	233	209
"Y2x87-6.xml"	0.517479904143748	0.154639175257732	0.919877525590152	0.351852434163418	0.686163537446371	291	259
"Y2x232-6.xml"	0.517865106477447	0.458515283842795	0.919877525590152	0.239618541635932	0.603924540374909	458	418
"Y2x72-6m2_inference.xml"	0.519412584164818	0.458823529411765	0.919877525590152	0.315380308755586	0.66401951380621	340	318
"X402x422-4m2_inference.xml"	0.52361373656913	0.458852867830424	0.919877525590152	0.106413398174905	0.45826679223911	401	368
"B2x569-3_inference.xml"	0.524096547969896	0.453571428571429	0.919877525590152	0.589687671587774	0.838641920908666	280	245
"X401x459-2m1_inference.xml"	0.525151359301861	0.482758620689655	0.919877525590152	0.792596711382969	0.95460654734842	464	435
"B2x560-3_m1_inference.xml"	0.529183219747276	0.415697674418605	0.919877525590152	0.747317456479856	0.923002612915472	344	308
"Y1x270-5m2_inference.xml"	0.536844583094576	0.489864864864865	0.919877525590152	0.557420114813012	0.82634897719124	296	265
"X403x477A-2m1_inference.xml"	0.539203512960648	0.44880174291939	0.919877525590152	0.757847610008151	0.929485570462959	459	429
"X403x492-1m4_inference.xml"	0.539490163966993	0.253289473684211	0.919877525590152	0.0582572184817903	0.388247070402248	304	271
"Y2x69-6_inference.xml"	0.539590019119541	0.442724458204334	0.919877525590152	0.548722883141488	0.82634897719124	323	293
"Z2x233A-8_m3_inference.xml"	0.543940394024265	0.496932515337423	0.919877525590152	0.347882124325869	0.68410339532238	326	298
"X401x440-3m1_inference.xml"	0.544271170101354	0.429065743944637	0.919877525590152	0.73483889008487	0.917245706772604	289	267
"B2x561-2_inference.xml"	0.54433110762359	0.537634408602151	0.919877525590152	0.625137930783708	0.85290136292971	279	251
"B2x708A_m5_inference.xml"	0.545996112819271	0.372549019607843	0.919877525590152	0.535735516904791	0.825444395788513	204	173
"Y2x270-3_m2.xml"	0.548662617984092	0.607142857142857	0.919877525590152	0.794526843832753	0.95460654734842	112	98
"Z102x21-5_inference.xml"	0.548790569244125	0.504854368932039	0.919877525590152	0.838542554785835	0.972038929238224	412	371
"Y2x69-4_inference.xml"	0.555518919862072	0.4	0.926264708022287	0.842696211392711	0.972038929238224	280	254
"Y1x268-2m1_inference.xml"	0.557913748439674	0.462555066079295	0.926264708022287	0.713826333597304	0.913899144773068	227	215
"Y2x54-2_inference.xml"	0.560495405706668	0.476470588235294	0.926264708022287	0.381397043940015	0.709446088869716	340	312
"X401x4-4m1_inference.xml"	0.567734753407466	0.462365591397849	0.932923184279596	0.422066359815212	0.721200770169682	372	341
"X401x4-1m2_inference.xml"	0.57714252301146	0.464114832535885	0.932923184279596	0.168591099352276	0.544440981394506	418	379
"B2x590-2_inference.xml"	0.582764382164342	0.42896174863388	0.932923184279596	0.825955063401229	0.969120607724109	366	324
"Y2x54-6_inference.xml"	0.583568485166226	0.421428571428571	0.932923184279596	0.114376852734423	0.45826679223911	420	386
"B2x575A-3_inference.xml"	0.583995061816964	0.193675889328063	0.932923184279596	0.54781509742505	0.82634897719124	253	227
"Z1x230-7_inference.xml"	0.587655457637144	0.0579345088161209	0.932923184279596	0.794601472650815	0.95460654734842	397	364
